Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
0.00,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
540.00,1,1.500000,-0.000000,0.055000,0.500484,0.078811,14.812096,102125.843750,22.885211,114.085937,0.000000
1539.00,1,1.500000,0.002312,0.055000,0.501033,0.088466,14.825829,102220.531250,22.379810,116.085937,0.000000
2538.00,1,1.500000,0.004753,0.055000,0.500758,0.083639,14.818963,102173.187500,22.204017,116.085937,0.000000
3537.00,1,1.500000,0.007195,0.055000,0.500758,0.083639,14.818963,102173.187500,21.987207,116.085937,0.000000
4536.00,1,1.500000,0.009637,0.055000,0.501308,0.093295,14.832696,102267.875000,22.275798,116.085937,0.000000
5535.00,1,1.500000,0.012078,0.054658,0.502681,0.117434,14.867031,102504.601562,21.875873,116.085937,0.000000
6534.00,1,1.500000,0.014520,0.055000,0.501582,0.098122,14.839563,102315.218750,22.395923,116.085937,0.000000
7533.00,1,1.500000,0.016961,0.055000,0.502956,0.122262,14.873898,102551.953125,22.269939,116.085937,0.000000
8532.00,1,1.500000,0.019403,0.055000,0.503231,0.127090,14.880764,102599.296875,22.231851,116.085937,0.000000
9531.00,1,1.500000,0.021844,0.055000,0.506252,0.180197,14.956300,103120.093750,21.607790,116.085937,0.000000
10530.00,1,1.500000,0.022624,0.000000,0.526853,0.542289,15.471316,106671.007812,22.182043,116.085937,0.000000
11529.00,1,1.500000,0.020183,0.021206,0.535093,0.687125,15.677321,108091.359375,21.906637,116.085937,0.000000
12528.00,1,1.500000,0.020379,0.029880,0.541410,0.798167,15.835260,109180.312500,22.146884,116.085937,0.000000
13527.00,1,1.500000,0.022398,0.000000,0.547728,0.909208,15.993198,110269.257812,22.199623,116.085937,0.000000
14526.00,1,1.500000,0.022039,0.006809,0.551848,0.981627,16.096200,110979.445312,22.243570,116.085937,0.000000
15525.00,1,1.500000,0.021672,0.039103,0.552672,0.996110,16.116800,111121.468750,22.264080,116.085937,0.000000
16524.00,1,1.500000,0.024114,0.047662,0.553496,1.010594,16.137401,111263.507812,22.236246,116.085937,0.000000
17523.00,1,1.500000,0.025079,0.037548,0.555968,1.054045,16.199203,111689.617187,22.177648,118.085937,0.000000
18522.00,1,1.500000,0.025437,0.039580,0.557891,1.087841,16.247272,112021.046875,22.204017,118.085937,0.000000
19521.00,1,1.500000,0.027030,0.051234,0.558440,1.097496,16.261005,112115.726562,22.923299,118.085937,0.000000
20520.00,1,1.500000,0.027681,0.047762,0.559539,1.116808,16.288473,112305.109375,22.164464,116.085937,0.000000
21519.00,1,1.500000,0.029701,0.016721,0.562286,1.165086,16.357141,112778.562500,22.205482,116.085937,0.000000
22518.00,1,1.500000,0.029170,0.036967,0.563384,1.184398,16.384609,112967.945312,22.264080,118.085937,0.000000
23517.00,1,1.500000,0.029988,0.029931,0.565582,1.223022,16.439544,113346.718750,22.183509,118.085937,0.000000
24516.00,1,1.500000,0.030843,0.016956,0.567779,1.261645,16.494480,113725.484375,22.189369,116.085937,0.000000
25515.00,1,1.500000,0.030475,0.012583,0.570526,1.309924,16.563148,114198.937500,22.261150,118.085937,0.000000
26514.00,1,1.500000,0.029944,0.021230,0.571075,1.319579,16.576881,114293.617187,22.262615,116.085937,0.000000
27513.00,1,1.500000,0.027924,0.010330,0.574921,1.387169,16.673017,114956.453125,22.117586,116.085937,0.000000
28512.00,1,1.500000,0.025482,0.018086,0.577118,1.425793,16.727952,115335.218750,22.135166,116.085937,0.000000
29511.00,1,1.500000,0.023040,0.016791,0.579590,1.469244,16.789754,115761.328125,22.116121,118.085937,0.000000
30510.00,1,1.500000,0.020599,0.036540,0.581513,1.503040,16.837823,116092.757812,22.111726,116.085937,0.000000
31509.00,1,1.500000,0.021140,0.020689,0.583436,1.536834,16.885890,116424.164062,22.179113,116.085937,0.000000
